Date,Weekly_Sales,Temperature,Temp_Category
2010-08-13,16044.343373618785,95.57,High
2010-08-13,16044.343373618785,76.72,High
2010-08-13,16044.343373618785,77.36,High
2010-08-13,16044.343373618785,86.06,High
2010-08-13,16044.343373618785,86.06,High
2010-08-13,16044.343373618785,87.01,High
2010-08-13,16044.343373618785,85.66,High
2010-08-13,16044.343373618785,67.47,High
2010-08-13,16044.343373618785,70.24,High
2010-08-13,16044.343373618785,88.37,High
2010-08-13,16044.343373618785,86.31,High
2010-08-13,16044.343373618785,74.93,High
2010-08-13,16044.343373618785,78.44,High
2010-08-20,16222.320896242676,86.65,High
2010-08-20,16222.320896242676,88.7,High
2010-08-20,16222.320896242676,88.02,High
2010-08-20,16222.320896242676,78.83,High
2010-08-20,16222.320896242676,87.71,High
2010-08-20,16222.320896242676,87.36,High
2010-08-20,16222.320896242676,59.59,Low
2010-08-20,16222.320896242676,79.36,High
2010-08-20,16222.320896242676,86.3,High
2010-08-20,16222.320896242676,89.88,High
2010-08-20,16222.320896242676,88.93,High
2010-08-20,16222.320896242676,92.81,High
2010-08-20,16222.320896242676,76.34,High
2010-08-20,16222.320896242676,76.01,High
2010-08-20,16222.320896242676,71.1,High
2010-08-20,16222.320896242676,63.59,High
2010-08-20,16222.320896242676,67.04,High
2010-08-20,16222.320896242676,71.76,High
2010-08-20,16222.320896242676,72.22,High
2010-08-20,16222.320896242676,75.34,High
2010-08-20,16222.320896242676,89.58,High
2010-08-20,16222.320896242676,73.21,High
2010-08-20,16222.320896242676,68.65,High
2010-08-20,16222.320896242676,72.17,High
2010-08-20,16222.320896242676,71.81,High
2010-08-20,16222.320896242676,62.68,High
2010-08-20,16222.320896242676,75.16,High
2010-08-20,16222.320896242676,92.81,High
2010-08-20,16222.320896242676,73.21,High
2010-08-20,16222.320896242676,89.58,High
2010-08-20,16222.320896242676,89.58,High
2010-08-20,16222.320896242676,71.46,High
2010-08-20,16222.320896242676,96.46,High
2010-08-20,16222.320896242676,76.45,High
2010-08-20,16222.320896242676,75.16,High
2010-08-20,16222.320896242676,85.54,High
2010-08-20,16222.320896242676,85.54,High
2010-08-20,16222.320896242676,92.81,High
2010-08-20,16222.320896242676,85.73,High
2010-08-20,16222.320896242676,67.05,High
2010-08-20,16222.320896242676,66.19,High
2010-08-20,16222.320896242676,89.88,High
2010-08-20,16222.320896242676,85.26,High
2010-08-20,16222.320896242676,76.34,High
2010-08-20,16222.320896242676,76.01,High
2010-08-27,15841.870407177363,85.22,High
2010-08-27,15841.870407177363,87.12,High
2010-08-27,15841.870407177363,86.15,High
2010-08-27,15841.870407177363,74.44,High
2010-08-27,15841.870407177363,87.05,High
2010-08-27,15841.870407177363,85.71,High
2010-08-27,15841.870407177363,57.57,Low
2010-08-27,15841.870407177363,74.92,High
2010-08-27,15841.870407177363,84.01,High
2010-08-27,15841.870407177363,84.99,High
2010-08-27,15841.870407177363,87.7,High
2010-08-27,15841.870407177363,93.19,High
2010-08-27,15841.870407177363,75.31,High
2010-08-27,15841.870407177363,71.36,High
2010-08-27,15841.870407177363,65.07,High
2010-08-27,15841.870407177363,65.66,High
2010-08-27,15841.870407177363,65.03,High
2010-08-27,15841.870407177363,67.05,High
2010-08-27,15841.870407177363,66.4,High
2010-08-27,15841.870407177363,70.51,High
2010-08-27,15841.870407177363,86.2,High
2010-08-27,15841.870407177363,68.99,High
2010-08-27,15841.870407177363,63.25,High
2010-08-27,15841.870407177363,67.0,High
2010-08-27,15841.870407177363,67.15,High
2010-08-27,15841.870407177363,57.23,Low
2010-08-27,15841.870407177363,70.31,High
2010-08-27,15841.870407177363,93.19,High
2010-08-27,15841.870407177363,68.99,High
2010-08-27,15841.870407177363,86.2,High
2010-08-27,15841.870407177363,86.2,High
2010-08-27,15841.870407177363,74.95,High
2010-08-27,15841.870407177363,94.0,High
2010-08-27,15841.870407177363,72.87,High
2010-08-27,15841.870407177363,70.31,High
2010-08-27,15841.870407177363,84.62,High
2010-08-27,15841.870407177363,84.62,High
2010-08-27,15841.870407177363,93.19,High
2010-08-27,15841.870407177363,84.31,High
2010-08-27,15841.870407177363,62.57,Low
2010-08-27,15841.870407177363,70.59,High
2010-08-27,15841.870407177363,84.99,High
2010-08-27,15841.870407177363,80.32,High
2010-08-27,15841.870407177363,75.31,High
2010-08-27,15841.870407177363,71.36,High
2010-09-03,16129.274644565961,81.21,High
2010-09-03,16129.274644565961,81.83,High
2010-09-03,16129.274644565961,84.16,High
2010-09-03,16129.274644565961,76.8,High
2010-09-03,16129.274644565961,84.06,High
2010-09-03,16129.274644565961,82.15,High
2010-09-03,16129.274644565961,49.84,Low
2010-09-03,16129.274644565961,76.14,High
2010-09-03,16129.274644565961,82.47,High
2010-09-03,16129.274644565961,83.8,High
2010-09-03,16129.274644565961,84.94,High
2010-09-03,16129.274644565961,83.12,High
2010-09-03,16129.274644565961,65.71,High
2010-09-03,16129.274644565961,78.37,High
2010-09-03,16129.274644565961,73.17,High
2010-09-03,16129.274644565961,58.02,Low
2010-09-03,16129.274644565961,57.86,Low
2010-09-03,16129.274644565961,75.42,High
2010-09-03,16129.274644565961,74.69,High
2010-09-03,16129.274644565961,75.5,High
2010-09-03,16129.274644565961,82.57,High
2010-09-03,16129.274644565961,75.85,High
2010-09-03,16129.274644565961,72.91,High
2010-09-03,16129.274644565961,73.52,High
2010-09-03,16129.274644565961,71.17,High
2010-09-03,16129.274644565961,66.93,High
2010-09-03,16129.274644565961,78.52,High
2010-09-03,16129.274644565961,83.12,High
2010-09-03,16129.274644565961,75.85,High
2010-09-03,16129.274644565961,82.57,High
2010-09-03,16129.274644565961,82.57,High
2010-09-03,16129.274644565961,70.2,High
2010-09-03,16129.274644565961,90.82,High
2010-09-03,16129.274644565961,72.59,High
2010-09-03,16129.274644565961,78.52,High
2010-09-03,16129.274644565961,82.29,High
2010-09-03,16129.274644565961,82.29,High
2010-09-03,16129.274644565961,83.12,High
2010-09-03,16129.274644565961,82.13,High
2010-09-03,16129.274644565961,70.66,High
2010-09-03,16129.274644565961,64.13,High
2010-09-03,16129.274644565961,83.8,High
2010-09-03,16129.274644565961,80.43,High
2010-09-03,16129.274644565961,65.71,High
2010-09-03,16129.274644565961,78.37,High
2010-09-10,15537.758883214165,78.69,High
2010-09-10,15537.758883214165,79.09,High
2010-09-10,15537.758883214165,80.84,High
2010-09-10,15537.758883214165,73.54,High
2010-09-10,15537.758883214165,79.86,High
2010-09-10,15537.758883214165,78.78,High
2010-09-10,15537.758883214165,48.5,Low
2010-09-10,15537.758883214165,74.34,High
2010-09-10,15537.758883214165,77.7,High
2010-09-10,15537.758883214165,84.04,High
2010-09-10,15537.758883214165,81.93,High
2010-09-10,15537.758883214165,83.63,High
2010-09-10,15537.758883214165,65.74,High
2010-09-10,15537.758883214165,70.87,High
2010-09-10,15537.758883214165,62.36,Low
2010-09-10,15537.758883214165,57.24,Low
2010-09-10,15537.758883214165,56.28,Low
2010-09-10,15537.758883214165,67.09,High
2010-09-10,15537.758883214165,63.36,High
2010-09-10,15537.758883214165,65.02,High
2010-09-10,15537.758883214165,79.3,High
2010-09-10,15537.758883214165,68.6,High
2010-09-10,15537.758883214165,63.21,High
2010-09-10,15537.758883214165,67.11,High
2010-09-10,15537.758883214165,61.14,Low
2010-09-10,15537.758883214165,54.82,Low
2010-09-10,15537.758883214165,70.38,High
2010-09-10,15537.758883214165,83.63,High
2010-09-10,15537.758883214165,68.6,High
2010-09-10,15537.758883214165,79.3,High
2010-09-10,15537.758883214165,79.3,High
2010-09-10,15537.758883214165,68.44,High
2010-09-10,15537.758883214165,91.77,High
2010-09-10,15537.758883214165,72.61,High
2010-09-10,15537.758883214165,70.38,High
2010-09-10,15537.758883214165,80.58,High
2010-09-10,15537.758883214165,80.58,High
2010-09-10,15537.758883214165,83.63,High
2010-09-10,15537.758883214165,79.94,High
2010-09-10,15537.758883214165,62.75,High
2010-09-10,15537.758883214165,63.3,High
2010-09-10,15537.758883214165,84.04,High
2010-09-10,15537.758883214165,81.32,High
2010-09-10,15537.758883214165,65.74,High
2010-09-10,15537.758883214165,70.87,High
2010-09-17,14708.339539091841,82.11,High
2010-09-17,14708.339539091841,82.05,High
2010-09-17,14708.339539091841,82.36,High
2010-09-17,14708.339539091841,64.91,High
2010-09-17,14708.339539091841,82.28,High
2010-09-17,14708.339539091841,81.78,High
2010-09-17,14708.339539091841,48.56,Low
2010-09-17,14708.339539091841,75.32,High
2010-09-17,14708.339539091841,81.19,High
2010-09-17,14708.339539091841,85.52,High
2010-09-17,14708.339539091841,83.04,High
2010-09-17,14708.339539091841,82.45,High
2010-09-17,14708.339539091841,66.84,High
2010-09-17,14708.339539091841,66.55,High
2010-09-17,14708.339539091841,57.94,Low
2010-09-17,14708.339539091841,56.55,Low
2010-09-17,14708.339539091841,58.53,Low
2010-09-17,14708.339539091841,60.94,Low
2010-09-17,14708.339539091841,58.68,Low
2010-09-17,14708.339539091841,65.28,High
2010-09-17,14708.339539091841,83.03,High
2010-09-17,14708.339539091841,62.49,Low
2010-09-17,14708.339539091841,55.3,Low
2010-09-17,14708.339539091841,60.31,Low
2010-09-17,14708.339539091841,60.13,Low
2010-09-17,14708.339539091841,50.08,Low
2010-09-17,14708.339539091841,64.5,High
2010-09-17,14708.339539091841,82.45,High
2010-09-17,14708.339539091841,62.49,Low
2010-09-17,14708.339539091841,83.03,High
2010-09-17,14708.339539091841,83.03,High
2010-09-17,14708.339539091841,67.17,High
2010-09-17,14708.339539091841,89.43,High
2010-09-17,14708.339539091841,70.71,High
2010-09-17,14708.339539091841,64.5,High
2010-09-17,14708.339539091841,82.1,High
2010-09-17,14708.339539091841,82.1,High
2010-09-17,14708.339539091841,82.45,High
2010-09-17,14708.339539091841,81.83,High
2010-09-17,14708.339539091841,55.34,Low
2010-09-17,14708.339539091841,62.4,Low
2010-09-17,14708.339539091841,85.52,High
2010-09-17,14708.339539091841,78.86,High
2010-09-17,14708.339539091841,66.84,High
2010-09-17,14708.339539091841,66.55,High
2010-09-24,14105.905324010915,80.94,High
2010-09-24,14105.905324010915,81.79,High
2010-09-24,14105.905324010915,76.9,High
2010-09-24,14105.905324010915,60.96,Low
2010-09-24,14105.905324010915,78.53,High
2010-09-24,14105.905324010915,76.49,High
2010-09-24,14105.905324010915,47.55,Low
2010-09-24,14105.905324010915,72.21,High
2010-09-24,14105.905324010915,77.15,High
2010-09-24,14105.905324010915,85.75,High
2010-09-24,14105.905324010915,77.36,High
2010-09-24,14105.905324010915,81.77,High
2010-09-24,14105.905324010915,68.22,High
2010-09-24,14105.905324010915,68.59,High
2010-09-24,14105.905324010915,62.53,Low
2010-09-24,14105.905324010915,58.19,Low
2010-09-24,14105.905324010915,58.39,Low
2010-09-24,14105.905324010915,64.82,High
2010-09-24,14105.905324010915,63.43,High
2010-09-24,14105.905324010915,69.37,High
2010-09-24,14105.905324010915,80.79,High
2010-09-24,14105.905324010915,65.14,High
2010-09-24,14105.905324010915,57.75,Low
2010-09-24,14105.905324010915,64.3,High
2010-09-24,14105.905324010915,65.06,High
2010-09-24,14105.905324010915,52.47,Low
2010-09-24,14105.905324010915,67.08,High
2010-09-24,14105.905324010915,81.77,High
2010-09-24,14105.905324010915,65.14,High
2010-09-24,14105.905324010915,80.79,High
2010-09-24,14105.905324010915,80.79,High
2010-09-24,14105.905324010915,64.19,High
2010-09-24,14105.905324010915,91.18,High
2010-09-24,14105.905324010915,69.78,High
2010-09-24,14105.905324010915,67.08,High
2010-09-24,14105.905324010915,79.17,High
2010-09-24,14105.905324010915,79.17,High
2010-09-24,14105.905324010915,81.77,High
2010-09-24,14105.905324010915,78.5,High
2010-09-24,14105.905324010915,55.63,Low
2010-09-24,14105.905324010915,60.11,Low
2010-09-24,14105.905324010915,85.75,High
2010-09-24,14105.905324010915,77.42,High
2010-09-24,14105.905324010915,68.22,High
2010-09-24,14105.905324010915,68.59,High
2010-10-01,14391.78053492334,71.89,High
2010-10-01,14391.78053492334,69.24,High
2010-10-01,14391.78053492334,73.6,High
2010-10-01,14391.78053492334,63.96,High
2010-10-01,14391.78053492334,71.1,High
2010-10-01,14391.78053492334,70.69,High
2010-10-01,14391.78053492334,49.99,Low
2010-10-01,14391.78053492334,68.7,High
2010-10-01,14391.78053492334,69.08,High
2010-10-01,14391.78053492334,86.01,High
2010-10-01,14391.78053492334,75.11,High
2010-10-01,14391.78053492334,85.2,High
2010-10-01,14391.78053492334,68.74,High
2010-10-01,14391.78053492334,70.58,High
2010-10-01,14391.78053492334,59.69,Low
2010-10-01,14391.78053492334,59.39,Low
2010-10-01,14391.78053492334,60.07,Low
2010-10-01,14391.78053492334,67.76,High
2010-10-01,14391.78053492334,59.91,Low
2010-10-01,14391.78053492334,61.08,Low
2010-10-01,14391.78053492334,70.28,High
2010-10-01,14391.78053492334,69.31,High
2010-10-01,14391.78053492334,62.07,Low
2010-10-01,14391.78053492334,66.88,High
2010-10-01,14391.78053492334,57.56,Low
2010-10-01,14391.78053492334,57.8,Low
2010-10-01,14391.78053492334,70.19,High
2010-10-01,14391.78053492334,85.2,High
2010-10-01,14391.78053492334,69.31,High
2010-10-01,14391.78053492334,70.28,High
2010-10-01,14391.78053492334,70.28,High
2010-10-01,14391.78053492334,66.14,High
2010-10-01,14391.78053492334,91.45,High
2010-10-01,14391.78053492334,70.13,High
2010-10-01,14391.78053492334,70.19,High
2010-10-01,14391.78053492334,74.66,High
2010-10-01,14391.78053492334,74.66,High
2010-10-01,14391.78053492334,85.2,High
2010-10-01,14391.78053492334,72.74,High
2010-10-01,14391.78053492334,62.01,Low
2010-10-01,14391.78053492334,62.67,Low
2010-10-01,14391.78053492334,86.01,High
2010-10-01,14391.78053492334,77.93,High
2010-10-01,14391.78053492334,68.74,High
2010-10-01,14391.78053492334,70.58,High
2010-10-08,15362.04844346049,63.93,High
2010-10-08,15362.04844346049,63.19,High
2010-10-08,15362.04844346049,66.99,High
2010-10-08,15362.04844346049,67.73,High
2010-10-08,15362.04844346049,64.99,High
2010-10-08,15362.04844346049,65.21,High
2010-10-08,15362.04844346049,44.13,Low
2010-10-08,15362.04844346049,62.94,High
2010-10-08,15362.04844346049,65.35,High
2010-10-08,15362.04844346049,77.04,High
2010-10-08,15362.04844346049,68.71,High
2010-10-08,15362.04844346049,71.82,High
2010-10-08,15362.04844346049,63.03,High
2010-10-08,15362.04844346049,56.49,Low
2010-10-08,15362.04844346049,52.19,Low
2010-10-08,15362.04844346049,54.29,Low
2010-10-08,15362.04844346049,58.06,Low
2010-10-08,15362.04844346049,54.73,Low
2010-10-08,15362.04844346049,53.74,Low
2010-10-08,15362.04844346049,51.5,Low
2010-10-08,15362.04844346049,65.76,High
2010-10-08,15362.04844346049,56.32,Low
2010-10-08,15362.04844346049,50.75,Low
2010-10-08,15362.04844346049,54.82,Low
2010-10-08,15362.04844346049,48.46,Low
2010-10-08,15362.04844346049,46.81,Low
2010-10-08,15362.04844346049,57.78,Low
2010-10-08,15362.04844346049,71.82,High
2010-10-08,15362.04844346049,56.32,Low
2010-10-08,15362.04844346049,65.76,High
2010-10-08,15362.04844346049,65.76,High
2010-10-08,15362.04844346049,61.81,Low
2010-10-08,15362.04844346049,79.02,High
2010-10-08,15362.04844346049,65.21,High
2010-10-08,15362.04844346049,57.78,Low
2010-10-08,15362.04844346049,66.34,High
2010-10-08,15362.04844346049,66.34,High
2010-10-08,15362.04844346049,71.82,High
2010-10-08,15362.04844346049,64.8,High
2010-10-08,15362.04844346049,52.02,Low
2010-10-08,15362.04844346049,57.1,Low
2010-10-08,15362.04844346049,77.04,High
2010-10-08,15362.04844346049,72.81,High
2010-10-08,15362.04844346049,63.03,High
2010-10-08,15362.04844346049,56.49,Low
2010-10-15,14726.782747440273,67.18,High
2010-10-15,14726.782747440273,65.8,High
2010-10-15,14726.782747440273,69.71,High
2010-10-15,14726.782747440273,62.03,Low
2010-10-15,14726.782747440273,68.11,High
2010-10-15,14726.782747440273,68.93,High
2010-10-15,14726.782747440273,35.86,Low
2010-10-15,14726.782747440273,62.59,Low
2010-10-15,14726.782747440273,67.36,High
2010-10-15,14726.782747440273,75.48,High
2010-10-15,14726.782747440273,71.46,High
2010-10-15,14726.782747440273,75.0,High
2010-10-15,14726.782747440273,54.12,Low
2010-10-15,14726.782747440273,58.61,Low
2010-10-15,14726.782747440273,49.96,Low
2010-10-15,14726.782747440273,45.0,Low
2010-10-15,14726.782747440273,47.35,Low
2010-10-15,14726.782747440273,52.02,Low
2010-10-15,14726.782747440273,51.32,Low
2010-10-15,14726.782747440273,59.17,Low
2010-10-15,14726.782747440273,68.61,High
2010-10-15,14726.782747440273,55.23,Low
2010-10-15,14726.782747440273,45.55,Low
2010-10-15,14726.782747440273,52.83,Low
2010-10-15,14726.782747440273,54.09,Low
2010-10-15,14726.782747440273,39.93,Low
2010-10-15,14726.782747440273,58.38,Low
2010-10-15,14726.782747440273,75.0,High
2010-10-15,14726.782747440273,55.23,Low
2010-10-15,14726.782747440273,68.61,High
2010-10-15,14726.782747440273,68.61,High
2010-10-15,14726.782747440273,52.96,Low
2010-10-15,14726.782747440273,80.49,High
2010-10-15,14726.782747440273,59.57,Low
2010-10-15,14726.782747440273,58.38,Low
2010-10-15,14726.782747440273,71.57,High
2010-10-15,14726.782747440273,71.57,High
2010-10-15,14726.782747440273,75.0,High
2010-10-15,14726.782747440273,69.96,High
2010-10-15,14726.782747440273,44.56,Low
2010-10-15,14726.782747440273,49.91,Low
2010-10-15,14726.782747440273,75.48,High
2010-10-15,14726.782747440273,68.78,High
2010-10-15,14726.782747440273,54.12,Low
2010-10-15,14726.782747440273,58.61,Low
2010-10-22,14678.48313565099,69.86,High
2010-10-22,14678.48313565099,68.5,High
2010-10-22,14678.48313565099,71.64,High
2010-10-22,14678.48313565099,64.17,High
2010-10-22,14678.48313565099,70.96,High
2010-10-22,14678.48313565099,70.97,High
2010-10-22,14678.48313565099,36.84,Low
2010-10-22,14678.48313565099,62.86,High
2010-10-22,14678.48313565099,69.99,High
2010-10-22,14678.48313565099,68.12,High
2010-10-22,14678.48313565099,72.6,High
2010-10-22,14678.48313565099,68.85,High
2010-10-22,14678.48313565099,56.89,Low
2010-10-22,14678.48313565099,53.15,Low
2010-10-22,14678.48313565099,47.1,Low
2010-10-22,14678.48313565099,45.85,Low
2010-10-22,14678.48313565099,47.95,Low
2010-10-22,14678.48313565099,47.12,Low
2010-10-22,14678.48313565099,48.45,Low
2010-10-22,14678.48313565099,50.52,Low
2010-10-22,14678.48313565099,70.72,High
2010-10-22,14678.48313565099,50.24,Low
2010-10-22,14678.48313565099,43.19,Low
2010-10-22,14678.48313565099,48.69,Low
2010-10-22,14678.48313565099,46.73,Low
2010-10-22,14678.48313565099,36.13,Low
2010-10-22,14678.48313565099,52.82,Low
2010-10-22,14678.48313565099,68.85,High
2010-10-22,14678.48313565099,50.24,Low
2010-10-22,14678.48313565099,70.72,High
2010-10-22,14678.48313565099,70.72,High
2010-10-22,14678.48313565099,52.3,Low
2010-10-22,14678.48313565099,74.2,High
2010-10-22,14678.48313565099,58.11,Low
2010-10-22,14678.48313565099,52.82,Low
2010-10-22,14678.48313565099,72.24,High
2010-10-22,14678.48313565099,72.24,High
2010-10-22,14678.48313565099,68.85,High
2010-10-22,14678.48313565099,71.73,High
2010-10-22,14678.48313565099,41.25,Low
2010-10-22,14678.48313565099,48.09,Low
2010-10-22,14678.48313565099,68.12,High
2010-10-22,14678.48313565099,69.46,High
2010-10-22,14678.48313565099,56.89,Low
2010-10-22,14678.48313565099,53.15,Low
2010-10-29,14871.361169849932,69.64,High
2010-10-29,14871.361169849932,66.24,High
2010-10-29,14871.361169849932,72.04,High
2010-10-29,14871.361169849932,56.94,Low
2010-10-29,14871.361169849932,70.58,High
2010-10-29,14871.361169849932,70.39,High
2010-10-29,14871.361169849932,34.78,Low
2010-10-29,14871.361169849932,57.93,Low
2010-10-29,14871.361169849932,64.43,High
2010-10-29,14871.361169849932,68.76,High
2010-10-29,14871.361169849932,74.21,High
2010-10-29,14871.361169849932,61.09,Low
2010-10-29,14871.361169849932,45.12,Low
2010-10-29,14871.361169849932,61.3,Low
2010-10-29,14871.361169849932,55.09,Low
2010-10-29,14871.361169849932,35.76,Low
2010-10-29,14871.361169849932,39.87,Low
2010-10-29,14871.361169849932,55.85,Low
2010-10-29,14871.361169849932,56.11,Low
2010-10-29,14871.361169849932,57.56,Low
2010-10-29,14871.361169849932,67.51,High
2010-10-29,14871.361169849932,57.73,Low
2010-10-29,14871.361169849932,48.68,Low
2010-10-29,14871.361169849932,57.29,Low
2010-10-29,14871.361169849932,55.72,Low
2010-10-29,14871.361169849932,40.3,Low
2010-10-29,14871.361169849932,61.02,Low
2010-10-29,14871.361169849932,61.09,Low
2010-10-29,14871.361169849932,57.73,Low
2010-10-29,14871.361169849932,67.51,High
2010-10-29,14871.361169849932,67.51,High
2010-10-29,14871.361169849932,45.45,Low
2010-10-29,14871.361169849932,71.34,High
2010-10-29,14871.361169849932,50.78,Low
2010-10-29,14871.361169849932,61.02,Low
2010-10-29,14871.361169849932,76.22,High
2010-10-29,14871.361169849932,76.22,High
2010-10-29,14871.361169849932,61.09,Low
2010-10-29,14871.361169849932,75.14,High
2010-10-29,14871.361169849932,47.1,Low
2010-10-29,14871.361169849932,42.16,Low
2010-10-29,14871.361169849932,68.76,High
2010-10-29,14871.361169849932,65.88,High
2010-10-29,14871.361169849932,45.12,Low
2010-10-29,14871.361169849932,61.3,Low
2010-11-05,15625.249791808874,58.74,Low
2010-11-05,15625.249791808874,57.85,Low
2010-11-05,15625.249791808874,62.94,High
2010-11-05,15625.249791808874,51.6,Low
2010-11-05,15625.249791808874,58.88,Low
2010-11-05,15625.249791808874,59.9,Low
2010-11-05,15625.249791808874,49.44,Low
2010-11-05,15625.249791808874,55.76,Low
2010-11-05,15625.249791808874,58.69,Low
2010-11-05,15625.249791808874,71.04,High
2010-11-05,15625.249791808874,64.41,High
2010-11-05,15625.249791808874,65.49,High
2010-11-05,15625.249791808874,49.96,Low
2010-11-05,15625.249791808874,45.65,Low
2010-11-05,15625.249791808874,40.29,Low
2010-11-05,15625.249791808874,39.94,Low
2010-11-05,15625.249791808874,42.54,Low
2010-11-05,15625.249791808874,42.05,Low
2010-11-05,15625.249791808874,41.78,Low
2010-11-05,15625.249791808874,42.78,Low
2010-11-05,15625.249791808874,58.71,Low
2010-11-05,15625.249791808874,44.34,Low
2010-11-05,15625.249791808874,36.6,Low
2010-11-05,15625.249791808874,42.2,Low
2010-11-05,15625.249791808874,38.8,Low
2010-11-05,15625.249791808874,30.51,Low
2010-11-05,15625.249791808874,45.91,Low
2010-11-05,15625.249791808874,65.49,High
2010-11-05,15625.249791808874,44.34,Low
2010-11-05,15625.249791808874,58.71,Low
2010-11-05,15625.249791808874,58.71,Low
2010-11-05,15625.249791808874,49.2,Low
2010-11-05,15625.249791808874,74.23,High
2010-11-05,15625.249791808874,52.43,Low
2010-11-05,15625.249791808874,45.91,Low
2010-11-05,15625.249791808874,62.72,High
2010-11-05,15625.249791808874,62.72,High
2010-11-05,15625.249791808874,65.49,High
2010-11-05,15625.249791808874,61.62,Low
2010-11-05,15625.249791808874,36.45,Low
2010-11-05,15625.249791808874,46.74,Low
2010-11-05,15625.249791808874,71.04,High
2010-11-05,15625.249791808874,62.52,Low
2010-11-05,15625.249791808874,49.96,Low
2010-11-05,15625.249791808874,45.65,Low
2010-11-12,15753.00574795082,59.61,Low
2010-11-12,15753.00574795082,59.69,Low
2010-11-12,15753.00574795082,62.79,High
2010-11-12,15753.00574795082,52.65,Low
2010-11-12,15753.00574795082,62.37,Low
2010-11-12,15753.00574795082,62.11,Low
2010-11-12,15753.00574795082,22.12,Low
2010-11-12,15753.00574795082,54.89,Low
2010-11-12,15753.00574795082,61.59,Low
2010-11-12,15753.00574795082,61.24,Low
2010-11-12,15753.00574795082,63.74,High
2010-11-12,15753.00574795082,57.79,Low
2010-11-12,15753.00574795082,42.55,Low
2010-11-12,15753.00574795082,46.14,Low
2010-11-12,15753.00574795082,39.63,Low
2010-11-12,15753.00574795082,34.04,Low
2010-11-12,15753.00574795082,36.32,Low
2010-11-12,15753.00574795082,43.17,Low
2010-11-12,15753.00574795082,40.3,Low
2010-11-12,15753.00574795082,42.38,Low
2010-11-12,15753.00574795082,60.95,Low
2010-11-12,15753.00574795082,44.42,Low
2010-11-12,15753.00574795082,35.59,Low
2010-11-12,15753.00574795082,41.76,Low
2010-11-12,15753.00574795082,40.68,Low
2010-11-12,15753.00574795082,37.51,Low
2010-11-12,15753.00574795082,45.9,Low
2010-11-12,15753.00574795082,57.79,Low
2010-11-12,15753.00574795082,44.42,Low
2010-11-12,15753.00574795082,60.95,Low
2010-11-12,15753.00574795082,60.95,Low
2010-11-12,15753.00574795082,42.3,Low
2010-11-12,15753.00574795082,65.21,High
2010-11-12,15753.00574795082,47.2,Low
2010-11-12,15753.00574795082,45.9,Low
2010-11-12,15753.00574795082,61.97,Low
2010-11-12,15753.00574795082,61.97,Low
2010-11-12,15753.00574795082,57.79,Low
2010-11-12,15753.00574795082,62.21,Low
2010-11-12,15753.00574795082,38.5,Low
2010-11-12,15753.00574795082,38.99,Low
2010-11-12,15753.00574795082,61.24,Low
2010-11-12,15753.00574795082,59.98,Low
2010-11-12,15753.00574795082,42.55,Low
2010-11-12,15753.00574795082,46.14,Low
2010-11-19,15475.166042524004,51.41,Low
2010-11-19,15475.166042524004,50.81,Low
2010-11-19,15475.166042524004,57.72,Low
2010-11-19,15475.166042524004,48.05,Low
2010-11-19,15475.166042524004,52.52,Low
2010-11-19,15475.166042524004,52.99,Low
2010-11-19,15475.166042524004,25.56,Low
2010-11-19,15475.166042524004,43.86,Low
2010-11-19,15475.166042524004,49.96,Low
2010-11-19,15475.166042524004,58.83,Low
2010-11-19,15475.166042524004,58.63,Low
2010-11-19,15475.166042524004,58.18,Low
2010-11-19,15475.166042524004,42.0,Low
2010-11-19,15475.166042524004,50.02,Low
2010-11-19,15475.166042524004,44.1,Low
2010-11-19,15475.166042524004,27.26,Low
2010-11-19,15475.166042524004,36.31,Low
2010-11-19,15475.166042524004,45.26,Low
2010-11-19,15475.166042524004,44.22,Low
2010-11-19,15475.166042524004,45.88,Low
2010-11-19,15475.166042524004,51.71,Low
2010-11-19,15475.166042524004,48.62,Low
2010-11-19,15475.166042524004,41.66,Low
2010-11-19,15475.166042524004,45.63,Low
2010-11-19,15475.166042524004,42.72,Low
2010-11-19,15475.166042524004,36.73,Low
2010-11-19,15475.166042524004,50.81,Low
2010-11-19,15475.166042524004,58.18,Low
2010-11-19,15475.166042524004,48.62,Low
2010-11-19,15475.166042524004,51.71,Low
2010-11-19,15475.166042524004,51.71,Low
2010-11-19,15475.166042524004,36.24,Low
2010-11-19,15475.166042524004,61.95,Low
2010-11-19,15475.166042524004,40.93,Low
2010-11-19,15475.166042524004,50.81,Low
2010-11-19,15475.166042524004,56.73,Low
2010-11-19,15475.166042524004,56.73,Low
2010-11-19,15475.166042524004,58.18,Low
2010-11-19,15475.166042524004,55.5,Low
2010-11-19,15475.166042524004,40.52,Low
2010-11-19,15475.166042524004,31.34,Low
2010-11-19,15475.166042524004,58.83,Low
2010-11-19,15475.166042524004,54.96,Low
2010-11-19,15475.166042524004,42.0,Low
2010-11-19,15475.166042524004,50.02,Low
2010-11-26,22403.33670524166,64.52,High
2010-11-26,22403.33670524166,62.98,High
2010-11-26,22403.33670524166,68.71,High
2010-11-26,22403.33670524166,48.08,Low
2010-11-26,22403.33670524166,66.15,High
2010-11-26,22403.33670524166,65.79,High
2010-11-26,22403.33670524166,17.95,Low
2010-11-26,22403.33670524166,51.07,Low
2010-11-26,22403.33670524166,60.18,Low
